customer_id,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_id,order_purchase_timestamp,order_status,_ingested_at,_source_endpoint
818596f5b68adfe2c11498ebb6d39e02,2017-11-25 01:31:43,2017-11-28 22:37:15,2017-12-01 21:11:40,2017-12-15 00:00:00,b01875821b8dcb6abc61776f0f971bce,2017-11-24 21:55:22,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d0e71d7a6dbca8ac513ac63d08a81fa0,2018-04-25 22:31:56,2018-04-26 12:35:00,2018-04-27 16:50:03,2018-05-14 00:00:00,5164933efe0cd14f31424b9badf81f19,2018-04-25 22:18:10,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
61449fa1b8b8998c9c3f3a7f0ae954ef,2017-07-16 10:35:14,2017-07-18 12:34:04,2017-07-21 19:59:36,2017-08-04 00:00:00,06a6627d9cc91a04e9d146bf65fee0a2,2017-07-16 10:27:45,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
f3f0e613e0bdb9c7cee75504f0f90679,2017-09-03 14:30:09,"","",2017-10-03 00:00:00,15bed8e2fec7fdbadb186b57c46c92f2,2017-09-03 14:22:03,processing,2026-04-01T05:34:25.929819,/api/v1/data/orders
9c338ea8093192e203bc16add78c123c,2017-11-21 12:40:55,2017-11-22 20:17:08,2017-11-28 20:33:38,2017-12-14 00:00:00,5447160f15621601fa9ba2b94f4906b3,2017-11-21 12:08:32,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
2e068340b3037f667ce3224bd59260af,2017-10-19 15:35:35,2017-10-23 13:14:16,2017-10-24 15:57:46,2017-10-31 00:00:00,01855f880aae9a984c7c33b26fcf2e02,2017-10-19 15:08:48,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
228da462edabbbc68e6d265087499705,2018-07-23 12:32:22,2018-07-25 10:06:00,2018-08-02 21:08:57,2018-08-13 00:00:00,65312c6e4ce03c0fb633a4ac541949d8,2018-07-22 15:19:05,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
df5c9e02596851fcbfc98804e4108bbd,2017-12-02 14:38:30,2017-12-04 21:54:27,2017-12-11 16:17:04,2018-01-04 00:00:00,741fd1b80f015f170a7f458cf86769b8,2017-12-02 14:28:03,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
62ffae18a7ca4b2e681c6296180ae346,2018-03-26 09:28:24,2018-03-27 17:21:48,2018-03-29 20:08:43,2018-04-20 00:00:00,b16cec67cb3f5a4bb31abe8988b43d19,2018-03-26 09:14:26,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
b80feb27fb4955a21bca55fdb039af17,2018-01-09 07:27:15,2018-01-09 18:35:02,2018-01-15 14:56:58,2018-02-06 00:00:00,e6190dea235662449d160357e46eaec8,2018-01-09 06:37:43,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
6feea03756fd7ef4fb37d8f7e44aaeb9,2018-02-07 02:35:40,2018-02-07 22:15:04,2018-02-14 19:07:41,2018-03-08 00:00:00,8eeda294fab8a5ed70259afb59a10ff8,2018-02-06 18:25:39,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
4924a47e8cd5630b3564e26fac55c5ec,2018-07-18 13:50:14,2018-07-24 14:14:00,2018-07-26 18:26:37,2018-07-30 00:00:00,89165e6d4c28047da0adf13ac8b3e1b3,2018-07-18 13:39:54,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d68901955dc622165460ba6cb4ac49f3,2017-03-28 16:15:15,2017-03-29 13:23:55,2017-03-31 10:07:25,2017-04-17 00:00:00,f376081d7c5f1767fbc7fae2d19ca32e,2017-03-28 16:03:34,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
e42998ccffc48dc87bf70b37e2d61f33,2018-06-08 12:37:01,2018-06-11 08:23:00,2018-06-15 20:58:47,2018-07-05 00:00:00,4b87488fb6269f8321508923b95da4d6,2018-06-08 12:19:58,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
9a80c8377644236e27f59e83862f1ae2,2017-07-12 02:10:59,2017-07-13 18:35:37,2017-07-17 17:03:47,2017-07-28 00:00:00,e9ce52cd563d0124dced659e69eab10a,2017-07-10 12:23:05,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
4fd75fb5ef1f01c7585bf746092a1544,2018-05-18 04:54:31,2018-05-21 07:09:00,2018-05-24 19:04:00,2018-06-04 00:00:00,9344ccd01ff5fa7ec2aef0ee7e1c49c3,2018-05-16 16:10:21,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
167b9485947ed0a354a3f8dad04eb199,2018-07-05 18:55:15,2018-07-10 15:10:00,2018-07-11 21:16:47,2018-07-19 00:00:00,f4471dae8c482f51aa1826cd9f5d4433,2018-07-05 18:40:47,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
fa5c31ea5a141cb29a683b6420f2693a,2017-09-21 14:44:35,2017-09-22 17:54:05,2017-09-28 19:47:42,2017-10-18 00:00:00,aeb4c9d05ab11d7c6c9ca24f8c43bd70,2017-09-20 17:12:34,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
35ec6c1ca9e5844c5ca94214cce16dca,2018-02-22 16:10:41,2018-02-23 22:42:43,2018-03-22 00:03:53,2018-03-16 00:00:00,33a3edb84b9df4cb49546859b990ac6d,2018-02-21 17:15:49,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
83257fb6f3a1edd3a75464178aa3f382,2018-01-11 02:48:39,2018-01-12 14:15:26,2018-01-24 23:16:49,2018-01-31 00:00:00,9885fff91f7c807525f8320e5292a3db,2018-01-10 14:18:40,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
7d986867cfcd083f25ad4f692bd2df06,2017-04-27 17:22:58,2017-04-28 12:43:07,2017-05-12 14:04:02,2017-05-29 00:00:00,e7a65190baa4e6fd192246157c0b81fb,2017-04-26 16:14:11,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
b60550c21000f91484c7d2aa2b8c522e,2017-11-27 19:39:02,2017-11-28 22:58:14,2017-12-08 15:41:46,2017-12-27 00:00:00,62a12e4d2a742b2491d7c00d2d79bf52,2017-11-27 19:24:52,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d19f254a07da73a055409256e9bfe40a,2018-05-12 03:32:26,2018-05-14 15:16:00,2018-05-15 18:38:39,2018-05-21 00:00:00,90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
7251aa758779438faea714941f1051c4,2018-05-25 09:16:24,2018-05-28 15:43:00,2018-05-30 15:06:44,2018-06-12 00:00:00,95cf9f239f724799131f7ca949209bd9,2018-05-25 08:54:21,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
2d8748fb35d51c2fd273ee67fff78b7a,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19 00:00:00,04a59fe46fc5aa341da5378c195ed53c,2017-11-26 09:32:06,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
86ff82570097f39b2193254f540e4a69,2017-11-22 02:49:29,2017-11-22 17:37:09,2017-12-05 20:23:33,2017-12-20 00:00:00,86b37610c0e86e94afe3d5ba4b73fa14,2017-11-17 21:14:42,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
15bea20cd005ed59d34db54c6b32ec98,2018-07-24 10:32:48,2018-07-25 14:10:00,2018-08-01 19:31:47,2018-08-10 00:00:00,5c2d1d55c31db1cbe069dc9b6454b897,2018-07-23 18:27:07,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
0489975a325480c9e385e9f135bb13c3,2018-02-14 13:15:38,2018-02-20 20:12:57,2018-03-09 21:52:36,2018-03-09 00:00:00,1d067305b599c1e0dceb3864056ea527,2018-02-14 13:05:17,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
85aa7dc7ea24c96b5ac7864f13922495,2017-04-30 22:55:09,2017-05-02 13:58:16,2017-05-12 12:04:38,2017-06-05 00:00:00,abc5ec9ecaec740b498a37f19c29a8c0,2017-04-30 22:43:56,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
52006a9383bf149a4fb24226b173106f,2018-01-11 02:32:30,2018-01-11 19:39:23,"",2018-02-07 00:00:00,6942b8da583c2f9957e990d028607019,2018-01-10 11:33:07,shipped,2026-04-01T05:34:25.929819,/api/v1/data/orders
38ccd077e65d89b8a720be73bfaa9c6f,2017-05-16 03:35:16,2017-05-17 09:24:51,2017-05-23 12:51:55,2017-06-08 00:00:00,c3cb4c7c4b963ab08b07a5dca5baf05d,2017-05-15 16:29:03,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
9e3a06f863456c3934b9d26037c119cd,2017-07-22 19:25:18,2017-07-25 19:14:13,2017-07-31 18:17:45,2017-08-11 00:00:00,af66c46c49bdb3bf2f862efb1eb67d81,2017-07-22 19:16:47,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d006bd8339ac9891923132af6408f557,2018-06-24 19:20:23,2018-06-25 15:57:00,2018-06-28 13:03:08,2018-07-27 00:00:00,14e6e050a57912543937e93051cc7b2c,2018-06-24 19:01:52,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
3b9388d1014c8090f77595c5e9f2ce94,2018-07-02 13:10:15,2018-07-03 15:04:00,2018-07-06 11:52:07,2018-07-25 00:00:00,cefa8ee1540139ac77fa0c1b4ff1f04b,2018-07-02 12:54:20,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
c572fd6cdd98e87ea2bc433b6da21078,2017-03-06 00:33:11,2017-03-06 09:54:32,2017-03-20 09:28:56,2017-04-11 00:00:00,265f4e28ef8cf69f8445e2951bbe7343,2017-03-06 00:14:28,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
6968ea6ff6368619de4d031a15d5c9a6,2017-10-04 23:14:17,2017-10-05 18:37:19,2017-10-20 16:18:59,2017-11-09 00:00:00,34276839abbc2d596eb36540d36c624c,2017-10-04 23:02:21,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
5883f965ac70043c2e908c3657c5d548,2017-12-21 17:56:24,2017-12-26 16:59:04,2018-01-04 21:56:01,2018-01-22 00:00:00,556bbf53c2c22fbb9ef31a414dd444a6,2017-12-21 17:43:41,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
4dafe3c841d2d6cc8a8b6d25b35704b9,2017-05-11 11:45:14,2017-05-11 13:21:47,"",2017-06-08 00:00:00,36530871a5e80138db53bcfd8a104d90,2017-05-09 11:48:37,shipped,2026-04-01T05:34:25.929819,/api/v1/data/orders
8ed14e450a6268ec13f325e7c2eafeed,2018-02-02 16:36:26,2018-02-06 01:28:26,2018-02-20 18:09:29,2018-03-07 00:00:00,b2bd1f09c1b8a4a36940f6f6e49d5dec,2018-02-02 16:15:41,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
3a017955f82b5bf61bb51aec865a01ca,2018-06-02 03:15:28,2018-06-04 13:08:00,2018-06-05 17:44:39,2018-07-04 00:00:00,e69e2290db6b2d3b7593a40112e1a82a,2018-06-01 11:26:06,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
078d86e7bf40b188f0e5ed6d866c21c4,2018-08-09 17:30:25,2018-08-10 12:32:00,2018-08-14 19:12:05,2018-08-21 00:00:00,c8627adf430caff83161acbeb344d8f5,2018-08-09 16:23:03,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
22eb8142d6313bab19fa6c657170ae6b,2017-11-15 13:55:31,2017-11-17 15:12:12,2017-12-06 01:12:12,2017-12-14 00:00:00,1370fae9b19ee5e01a2d609eb18b7c8a,2017-11-15 13:47:34,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
a559b10d4f093640a0ed4693ce16ed02,2018-04-26 12:11:18,2018-04-27 11:49:00,2018-05-03 02:52:58,2018-05-07 00:00:00,a7cd6af6e0519313887b3c3a120f20ca,2018-04-26 11:59:05,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
c1ddb7521d14db9071dccad0a94305c2,2018-07-16 12:30:53,2018-07-16 14:33:00,2018-07-23 23:56:47,2018-08-13 00:00:00,663830a477534735bbdec9de01113fa2,2018-07-15 12:37:12,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d0e6cb83a3fc27f56be011b2941f54c6,2018-05-30 22:55:45,2018-06-11 14:44:00,2018-06-18 23:07:33,2018-07-16 00:00:00,b2f3763408103bc7173bb36ed02dbeea,2018-05-30 22:33:08,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
2528510465c7572dedee4431a7d52e08,2017-12-02 14:17:20,2017-12-08 21:21:12,2017-12-13 09:44:38,2017-12-27 00:00:00,0dad6beca7ed0e352668498c29089900,2017-12-02 14:08:33,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
330ca6b207006779da875ef48faef608,2018-03-29 14:35:21,2018-04-04 23:16:22,2018-04-06 22:52:39,2018-04-11 00:00:00,93ec3e2c9a4beee38c28973d307093e1,2018-03-29 14:27:41,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
819b0aa9b717f6d78c0f72211bafebe3,2018-06-25 15:58:17,2018-06-26 14:58:00,2018-06-27 17:18:42,2018-07-11 00:00:00,5561adcb0fd46da4cad3048fa4e7fc00,2018-06-25 15:36:18,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d68585c54450af4bfc04cc6cccbcd607,2017-09-11 08:10:08,2017-09-13 18:22:19,2017-09-16 16:12:24,2017-09-27 00:00:00,6245ae0abd9de1ae647b5da78c0ea69b,2017-09-11 07:54:38,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
f7398fc942c8fa80e5419ae52e49f7fb,2018-04-15 19:55:20,2018-04-19 14:32:30,2018-04-20 23:12:11,2018-04-26 00:00:00,ce9feeba53c652dd6569cca62e2bb287,2018-04-15 19:42:06,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
a2cb2bc236e62cf807925d6cecc245c6,2018-01-13 08:29:22,2018-01-15 22:55:00,2018-01-23 18:22:46,2018-02-15 00:00:00,565923f847aad52e7638eb189cce3b51,2018-01-13 08:19:23,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
eecf2b94cdbe9ef6245fabb5e091c987,2018-04-04 08:50:15,2018-04-07 00:49:39,2018-04-16 23:35:26,2018-05-02 00:00:00,36ebb4199031e72a1fa964549b88c377,2018-04-04 08:39:50,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
0a11cb0fb65032da800b780afcc1a1b7,2017-09-27 03:35:03,2017-10-04 08:03:59,2017-10-09 18:32:42,2017-10-20 00:00:00,232b75e8b6faa6ca2063184414e634a7,2017-09-26 12:32:39,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
a8331c35b57d8fe09e8df1c06509de29,2018-03-02 02:10:55,2018-03-02 22:18:35,2018-03-22 10:18:36,2018-04-02 00:00:00,ee990334acb0ff9333b01afa465f3006,2018-02-28 17:00:28,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
e1862648f338ecaf4242e8e2b59126ca,2017-04-22 19:41:06,2017-04-24 11:04:27,2017-04-28 14:37:16,2017-05-15 00:00:00,780fe22baa36991bdbb1559f5b549596,2017-04-22 19:26:47,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
ee8e1d37f563ecc11cc4dcb4dfd794c2,2017-09-13 13:45:43,2017-09-14 21:20:03,2017-09-21 21:16:17,2017-09-25 00:00:00,58ac1947c1a9067b9f416cba6d844a3f,2017-09-13 09:18:50,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
fbfba770bf13f470f63d1854a765a2d3,2018-01-18 09:38:30,2018-01-18 23:43:46,2018-01-20 17:56:44,2018-02-02 00:00:00,ba4ddff2b9082f079de9a84d7a5605fd,2018-01-18 09:30:54,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
cf9e2b07f78cce347089900f49fb4746,2017-03-14 16:25:43,2017-03-30 13:22:17,2017-04-03 13:37:42,2017-04-10 00:00:00,75351e48296ef42211a0b80c427aae57,2017-03-14 16:25:43,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
de62761e79f4ae4169cab45ed5f36026,2017-12-21 02:11:52,2017-12-22 20:41:54,2018-01-09 15:44:20,2018-01-19 00:00:00,64a2b20e6611bf80d933549f4c45ad84,2017-12-20 12:30:40,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
d4cd9729eeca5306a2c039fe6e55601e,2017-12-04 18:30:29,2017-12-05 16:09:06,2017-12-11 18:52:10,2018-01-04 00:00:00,775130c792f4c6460c63162e994a1114,2017-12-04 17:24:57,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
0b9e85491c194a97516c87f30a93abfa,2018-08-03 22:35:17,2018-08-06 13:40:00,2018-08-14 18:16:42,2018-08-23 00:00:00,b0928556a10706af462ca2ab2c91903b,2018-08-03 22:23:06,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
a51b373c427132a77b112ca10f502c4f,2018-04-03 05:48:50,2018-04-04 01:13:40,2018-04-08 16:22:04,2018-04-20 00:00:00,5487a8ac1699754d975f853ce8bb9321,2018-03-29 14:29:44,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
3c628393675b42c6b5ef89461f68ecef,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00,00571ded73b3c061925584feab0db425,2017-05-18 20:59:24,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
13fd7ce9f08449dec2533119379a2527,2017-06-16 00:35:26,2017-06-16 15:37:52,2017-06-26 13:49:52,2017-07-18 00:00:00,74ebfa44a323c96a7760bd693d690a3d,2017-06-16 00:22:49,delivered,2026-04-01T05:34:25.929819,/api/v1/data/orders
